"","age","type_employer","fnlwgt","education","marital","occupation","relationship","race","sex","capital_gain","capital_loss","hr_per_week","country","income"
"631",47,2,165039,6,1,5,5,2,2,0,0,40,1,1
"632",49,5,120451,13,5,5,5,2,2,0,0,40,1,1
"633",43,3,154374,6,2,7,2,1,1,15024,0,60,1,0
"634",30,3,103649,1,2,1,3,2,2,0,0,40,1,0
"635",58,2,35723,2,2,7,2,1,1,0,0,60,1,1
"638",33,3,175697,1,2,2,2,1,1,15024,0,60,1,0
"639",47,6,248145,12,2,8,2,1,1,0,0,50,2,1
"640",52,2,289436,10,2,4,2,1,1,0,0,60,1,0
"641",26,3,75654,2,3,7,1,1,1,0,0,55,1,1
"642",60,3,199378,2,2,7,2,1,1,0,0,40,1,1
"646",50,6,195322,10,5,4,1,1,1,0,0,40,1,0
"647",31,5,402089,2,3,1,5,1,2,0,0,40,1,1
"649",58,3,158611,2,2,7,2,1,1,0,0,50,1,1
"650",30,1,169496,1,2,11,2,1,1,0,0,40,1,0
"652",24,3,556660,2,1,2,6,1,1,4101,0,50,1,1
"653",35,3,292472,10,2,4,2,3,1,0,0,40,22,0
"654",38,1,143774,6,5,2,1,1,2,0,0,45,1,1
"656",29,1,71592,6,1,1,5,3,2,0,0,40,13,1
"657",70,3,167358,5,7,5,5,1,2,1111,0,15,1,1
"658",34,3,106742,2,2,7,2,1,1,0,0,45,1,1
"660",43,3,174524,2,2,10,2,1,1,0,0,40,1,0
"661",44,2,335183,16,2,3,2,2,1,0,0,40,1,0
"662",35,3,261293,4,1,6,1,1,1,0,0,60,1,1
"663",27,3,111900,6,1,4,1,1,1,0,0,40,1,1
"664",43,5,194360,4,1,4,1,1,1,0,0,38,1,1
"665",20,3,81145,6,1,6,1,1,2,0,0,25,1,1
"666",42,3,341204,7,3,4,5,1,2,8614,0,40,1,0
"667",27,1,249362,6,2,8,2,1,1,3411,0,40,1,1
"668",42,3,247019,2,2,7,2,2,1,0,0,40,1,0
"670",24,3,172146,5,1,10,1,1,1,0,1721,40,1,1
"671",48,4,110457,6,3,2,1,1,1,0,0,40,1,1
"673",17,2,368700,3,1,9,4,1,1,0,0,10,1,1
"674",33,3,182556,1,2,2,2,1,1,0,0,40,1,0
"675",50,6,219420,2,2,6,2,1,1,0,0,50,1,0
"680",58,2,204021,2,7,2,1,1,1,0,0,50,1,1
"681",29,5,92262,2,1,12,4,1,1,0,0,48,1,1
"683",34,2,190290,2,2,7,2,1,1,0,0,40,1,0
"686",34,3,136721,2,3,2,1,1,2,0,0,40,1,1
"688",45,5,86644,1,2,4,3,1,2,0,0,55,1,1
"689",41,3,195124,4,1,2,1,1,1,0,0,35,25,1
"690",26,3,167350,2,1,5,6,1,1,0,0,30,1,1
"692",24,3,140027,6,1,10,4,2,2,0,0,45,1,1
"693",42,3,262425,6,2,4,2,1,1,0,0,50,1,1
"694",20,3,316702,6,1,4,4,1,1,0,0,20,1,1
"695",23,1,335453,1,1,11,1,1,2,0,0,20,1,1
"696",25,3,202480,7,1,7,6,1,1,0,0,45,1,1
"697",35,3,203628,4,1,4,1,1,1,0,0,60,1,0
"699",30,3,189620,1,1,4,4,1,2,0,0,40,15,1
"700",19,3,475028,2,1,6,4,1,2,0,0,20,1,1
"701",36,5,110866,1,1,4,1,1,1,0,0,50,1,1
"703",21,3,163870,6,1,3,4,1,1,0,0,30,1,1
"704",31,2,80145,6,2,7,2,1,1,0,0,40,1,1
"706",44,3,63042,1,3,2,4,1,2,0,0,50,1,0
"707",40,3,229148,16,2,5,2,2,1,0,0,40,3,1
"708",45,3,242552,6,1,6,1,2,1,0,0,40,1,1
"709",60,3,177665,2,2,7,2,1,1,0,0,35,1,1
"710",18,3,208103,3,1,5,6,1,1,0,0,25,1,1
"711",28,3,296450,1,2,4,2,1,1,0,0,40,1,1
"712",36,3,70282,6,3,1,5,2,2,0,0,40,1,1
"714",40,3,144995,8,2,11,2,1,1,4386,0,40,1,1
"715",36,5,382635,1,3,1,5,1,2,0,0,35,8,1
"716",31,3,295697,2,5,5,5,2,2,0,0,40,1,1
"717",33,3,194141,2,2,10,2,1,1,0,0,40,1,1
"719",22,3,214399,6,1,6,4,1,2,0,0,15,1,1
"722",41,3,125831,2,2,7,2,1,1,0,2051,60,1,1
"724",50,5,50459,2,2,2,2,1,1,0,0,42,1,0
"726",43,3,177937,1,1,4,1,1,1,0,0,40,1,0
"728",20,3,299047,6,1,5,1,1,2,0,0,20,1,1
"730",65,2,118474,3,2,2,2,1,1,9386,0,59,1,0
"732",55,3,173093,6,3,1,1,3,2,0,0,40,1,1
"733",26,3,181655,8,2,1,2,1,1,0,2377,45,1,1
"734",25,3,332702,8,1,5,4,1,2,0,0,15,1,1
"736",35,3,234901,6,2,7,2,1,1,2407,0,40,1,1
"737",36,3,131414,6,1,6,1,2,2,0,0,36,1,1
"738",43,1,260960,1,2,4,2,1,1,0,0,50,1,1
"739",56,3,156052,2,7,5,5,2,2,594,0,20,1,1
"740",42,3,279914,1,2,11,2,1,1,0,0,40,1,0
"742",55,2,200939,2,2,8,2,1,1,0,0,72,1,1
"743",42,3,151408,4,1,2,1,1,2,14084,0,50,1,0
"744",26,3,112847,8,1,11,4,1,1,0,0,40,1,1
"746",42,5,126319,1,2,4,3,1,2,0,0,40,1,0
"747",55,3,197422,2,2,8,2,1,1,7688,0,40,1,0
"748",32,3,267736,6,1,1,4,2,2,0,0,40,1,1
"749",29,3,267034,3,1,7,4,2,1,0,0,40,23,1
"750",46,1,193047,1,2,4,2,1,1,0,0,37,1,1
"751",29,1,356089,1,2,2,2,1,1,7688,0,40,1,0
"752",22,3,223515,1,1,4,5,1,1,0,0,20,1,1
"755",39,3,48093,2,1,3,1,1,1,0,0,40,1,1
"757",54,3,285854,2,2,8,2,1,1,0,0,40,1,0
"758",33,5,120064,1,1,4,1,1,2,0,0,45,1,1
"759",46,4,167381,2,2,1,3,1,2,0,0,40,1,0
"760",37,3,103408,2,1,9,1,2,1,0,0,40,1,1
"763",34,5,119411,2,3,12,5,1,1,0,0,40,24,1
"764",53,6,128272,10,2,2,2,1,1,0,0,70,1,0
"765",51,3,386773,1,1,6,1,1,1,0,0,55,1,0
"766",32,3,283268,13,5,5,5,1,2,0,0,42,1,1
"768",22,3,151790,6,2,6,3,1,2,0,0,30,11,1
"770",32,3,188557,2,1,10,1,1,1,0,0,40,1,1
"772",37,3,327323,12,5,9,1,1,1,0,0,32,28,1
"773",31,3,244147,2,3,7,5,1,1,0,0,55,1,1
"774",37,3,280282,8,2,11,3,1,2,0,0,24,1,0
"775",55,3,116442,2,1,6,1,1,1,0,0,38,1,1
"776",23,5,282579,8,3,11,1,1,1,0,0,56,1,1
"777",36,3,51838,6,3,1,5,1,2,0,0,40,1,1
"778",34,3,73585,4,2,4,2,1,1,0,0,40,1,1
"780",54,3,279129,6,1,11,1,1,1,0,0,40,1,1
"782",28,3,196690,8,1,10,1,1,2,0,1669,42,1,1
"783",40,3,130760,8,2,2,2,1,1,0,0,50,1,0
"784",41,2,49572,6,2,2,2,1,1,0,0,60,1,1
"785",40,3,237601,1,1,6,1,5,2,0,0,55,1,0
"786",42,3,169628,6,3,1,1,2,2,0,0,38,1,1
"787",61,2,36671,2,2,9,2,1,1,0,2352,50,1,1
"792",41,6,32185,1,2,11,2,1,1,0,0,40,1,1
"793",18,3,196061,6,1,5,4,1,1,0,0,33,1,1
"795",60,3,31577,2,2,8,2,1,1,0,0,60,1,0
"796",22,3,162343,6,1,5,6,2,1,0,0,20,1,1
"797",61,3,128831,2,2,10,2,1,1,0,0,40,1,1
"798",25,3,316688,2,1,10,1,2,1,0,0,40,1,1
"799",46,3,90758,4,1,11,1,1,1,0,0,35,1,0
"800",43,3,274363,1,2,2,2,1,1,0,1902,40,9,0
"801",43,3,154538,7,3,7,1,1,1,0,0,40,1,1
"802",24,3,106085,2,1,5,4,2,1,0,1721,30,1,1
"803",68,2,315859,3,1,9,5,1,1,0,0,20,1,1
"805",17,3,193830,3,1,6,4,1,2,0,0,20,1,1
"808",33,3,169879,1,2,4,2,1,1,3103,0,47,1,0
"811",30,3,191571,2,5,5,4,1,2,0,0,36,1,1
"812",22,3,219941,6,1,5,4,2,1,0,0,40,1,1
"813",43,3,94113,6,3,2,1,1,1,0,0,45,1,1
"814",22,3,137510,6,1,1,4,1,1,0,0,40,1,1
"816",47,2,93208,2,2,5,3,1,2,0,0,75,14,1
"817",41,3,254440,8,1,4,1,1,2,0,0,60,1,1
"818",56,3,186556,6,2,7,2,1,1,0,0,50,1,0
"819",64,3,169871,2,2,8,2,1,1,0,0,45,1,1
"820",47,3,191277,2,2,8,2,1,1,0,0,50,1,0
"821",48,3,167159,8,1,1,5,1,1,0,0,40,1,1
"822",31,3,171871,4,1,4,1,1,2,0,0,46,1,1
"825",32,3,110331,2,2,2,2,1,1,0,1672,60,1,1
"826",57,3,34269,2,7,8,5,1,1,0,653,42,1,0
"827",62,3,174355,2,7,5,1,1,2,0,0,40,1,1
"828",39,3,680390,2,5,10,5,1,2,0,0,24,1,1
"830",24,6,165474,1,1,6,4,1,1,0,0,40,1,1
"831",42,3,257780,3,2,7,2,1,1,0,0,15,1,1
"833",26,3,280093,6,1,3,4,1,1,0,0,40,1,1
"835",72,3,28929,3,7,5,1,1,2,0,0,24,1,1
"838",41,3,180572,1,3,4,1,1,2,0,0,50,1,0
"840",63,3,86108,2,7,9,1,1,1,0,0,6,1,1
"841",17,3,198124,3,1,6,4,1,1,0,0,20,1,1
"843",51,3,146813,6,2,4,2,1,1,0,0,40,1,0
"844",62,5,291175,1,7,4,1,1,2,0,0,48,1,1
"846",43,3,102895,6,3,4,1,1,1,0,0,40,1,1
"847",40,5,33274,2,3,5,1,1,2,0,0,50,1,1
"849",39,3,138192,1,2,7,2,1,1,0,0,40,1,1
"850",31,3,118966,2,1,7,4,1,1,0,0,18,1,1
"851",61,3,99784,4,7,4,1,1,2,0,0,40,1,0
"852",26,3,90980,8,3,1,1,1,2,0,0,55,1,1
"853",46,2,177407,2,2,6,2,1,1,0,0,50,1,1
"855",48,1,327886,10,3,4,4,1,1,0,0,50,1,0
"856",34,3,111567,2,1,8,4,1,1,0,0,40,1,1
"857",34,5,166545,2,1,1,4,1,2,0,0,40,1,1
"858",59,3,142182,2,2,5,2,1,1,0,0,40,1,0
"859",34,3,188798,1,1,4,4,1,2,0,0,40,1,1
"862",43,3,191547,2,2,9,2,1,1,0,0,40,5,1
"863",48,3,285335,3,2,2,2,1,1,0,0,50,1,1
"865",33,3,80945,2,2,10,2,1,1,0,0,40,1,1
"866",24,3,309055,6,1,6,1,1,2,0,0,15,1,1
"867",21,3,62339,13,1,3,1,1,1,0,0,40,1,1
"868",17,3,368700,3,1,6,4,1,1,0,0,28,1,1
"869",39,3,176186,6,2,9,2,1,1,0,0,50,1,0
"871",44,3,48087,1,2,2,2,1,1,0,0,40,1,0
"873",71,2,143437,4,2,6,2,1,1,10605,0,40,1,0
"874",51,2,160724,1,2,6,2,3,1,0,2415,40,20,0
"875",55,3,282753,12,3,5,5,2,1,0,0,25,1,1
"877",23,3,153044,2,1,3,5,2,2,0,0,7,1,1
"878",38,3,411797,8,3,1,5,1,2,0,0,40,1,1
"879",39,3,117683,2,2,8,2,1,1,0,0,40,1,0
"880",19,3,376540,2,1,1,1,1,2,0,0,30,1,1
"881",49,3,72393,5,3,10,1,1,2,0,0,40,1,1
"883",27,3,96226,2,2,7,2,1,1,0,0,70,1,1
"884",38,3,95336,1,2,6,2,1,1,0,0,50,1,0
"885",33,3,258498,6,2,7,3,1,2,0,0,60,1,1
"886",63,3,149698,6,2,6,2,1,1,0,0,15,1,1
"887",23,3,205865,1,1,2,4,1,1,0,0,28,1,1
"888",33,6,155781,6,2,7,2,1,1,0,0,60,1,1
"889",54,2,406468,2,2,6,2,2,1,0,0,40,1,1
"890",29,3,177119,8,3,11,1,1,2,2174,0,45,1,1
"891",48,3,144397,6,3,1,5,2,2,0,0,30,1,1
"892",35,2,372525,1,1,2,1,1,1,0,0,40,1,1
"893",28,3,164170,8,2,1,3,3,2,0,0,40,4,1
"896",40,3,170108,4,2,4,2,1,1,0,0,40,1,1
"897",47,3,341995,6,3,6,4,1,1,0,0,55,1,1
"899",30,3,87418,1,2,2,2,1,1,0,0,45,1,0
"901",63,5,28856,9,2,5,2,1,1,0,0,55,1,1
"902",51,2,175897,5,2,7,2,1,1,0,0,20,1,1
"903",22,3,99697,2,1,3,4,1,2,0,0,40,1,1
"905",35,3,152375,2,1,6,1,1,1,0,0,45,1,1
"906",46,3,171550,2,3,10,1,1,2,0,0,38,1,1
"907",37,3,211154,6,3,10,1,1,1,0,0,52,1,1
"908",24,3,202570,1,1,4,4,2,1,0,0,15,1,1
"909",37,2,168496,2,3,3,4,1,1,0,0,10,1,1
"913",53,2,311020,13,2,9,2,1,1,0,0,60,1,1
"914",34,3,175878,6,1,7,1,1,1,0,0,40,1,1
"915",23,3,543028,2,1,6,4,2,1,0,0,40,1,1
"916",39,3,202027,1,2,2,2,1,1,15024,0,45,1,0
"917",43,3,158926,4,2,4,3,3,2,0,0,50,6,1
"920",21,3,186648,6,1,5,4,1,1,0,0,20,1,1
"921",23,3,257509,6,1,6,1,1,1,0,0,25,1,1
"923",42,3,274198,12,2,10,3,1,2,0,0,38,5,1
"924",38,3,97083,6,2,1,3,2,2,0,0,40,1,1
"925",64,3,29825,2,2,7,2,1,1,0,0,5,1,1
"927",37,3,214738,2,2,10,2,1,1,0,0,40,1,1
"928",51,3,138022,4,2,2,2,1,1,0,0,60,1,0
"929",22,3,91842,6,1,6,1,1,2,0,0,42,1,1
"931",42,3,162003,2,3,10,1,1,1,0,0,55,1,1
"932",19,3,52114,6,1,5,4,1,2,0,0,10,1,1
"934",23,3,375871,2,2,1,3,1,2,0,0,40,5,1
"935",37,3,186934,3,2,10,2,1,1,3103,0,44,1,0
"937",47,3,21906,4,1,4,1,1,2,0,0,25,1,1
"938",41,3,132222,11,2,4,2,1,1,0,2415,40,1,0
"939",33,3,143653,2,2,7,2,1,1,0,0,30,1,1
"940",31,3,111567,1,1,6,1,1,1,0,0,40,1,0
"941",31,3,78602,7,3,5,5,4,2,0,0,40,1,1
"947",40,3,184682,6,3,1,5,1,2,0,0,40,1,1
"948",36,6,108293,1,2,2,3,1,2,0,1977,45,1,0
"949",43,3,250802,6,3,7,5,1,1,0,0,35,1,1
"950",44,2,325159,6,3,9,5,1,1,0,0,40,1,1
"951",44,1,174675,2,2,4,3,1,2,0,0,40,1,0
"954",18,3,177722,2,1,5,4,1,2,0,0,20,1,1
"955",51,3,133461,6,2,2,2,1,1,0,0,40,1,1
"957",44,6,398473,6,2,6,2,1,1,0,0,70,1,0
"958",33,5,298785,13,3,8,1,1,1,0,0,40,1,1
"959",33,2,123424,1,2,2,2,1,1,0,0,40,1,0
"960",42,3,176286,7,2,2,2,1,1,0,0,40,1,0
"961",25,3,150062,6,2,4,2,1,1,0,0,45,1,1
"962",32,3,169240,2,3,10,1,1,2,0,0,38,1,1
"963",32,3,288273,1,2,7,2,1,1,0,0,70,5,1
"965",28,3,57066,2,2,8,2,1,1,0,0,40,1,1
"966",20,3,323573,2,1,5,4,1,2,0,0,20,1,1
"967",35,6,368825,6,2,6,2,1,1,0,0,60,1,0
"968",55,2,189721,2,2,7,2,1,1,0,0,20,1,1
"969",48,3,164966,1,2,2,2,3,1,0,0,40,4,0
"970",36,3,94954,8,7,4,1,1,2,0,0,20,1,1
"972",28,3,161538,1,1,11,1,1,2,0,0,35,1,1
"974",37,3,200153,2,2,7,2,1,1,0,0,40,1,1
"975",44,3,32185,2,1,8,5,1,1,0,0,70,1,1
"976",25,3,178326,6,1,6,1,1,2,0,0,40,1,1
"977",21,3,255957,6,1,2,1,1,2,4101,0,40,1,1
"978",40,1,188693,4,2,4,2,1,1,0,0,35,1,0
"979",78,3,182977,2,7,5,1,2,2,2964,0,40,1,1
"982",22,3,284317,7,1,1,1,1,2,0,0,40,1,1
"983",23,3,184699,2,1,1,5,2,2,0,0,40,1,1
"986",63,3,254907,8,3,5,1,1,2,0,0,20,1,1
"987",41,3,349221,2,1,7,4,2,2,0,0,35,1,1
"988",47,3,335973,2,3,1,5,1,2,0,0,40,1,1
"989",44,3,126701,2,3,7,5,1,1,0,0,40,1,1
"990",51,3,122159,6,7,4,1,1,2,3325,0,40,1,1
"992",41,3,194636,8,2,10,2,1,1,0,0,40,1,1
"997",45,3,89325,4,3,4,1,1,1,0,0,45,1,1
"1001",20,3,148294,6,1,5,4,1,1,0,0,40,1,1
"1002",50,3,168212,10,2,4,2,1,1,0,1902,65,1,0
"1004",23,5,115244,1,1,4,4,1,2,0,0,60,1,1
"1005",31,3,162572,2,1,5,4,1,1,0,0,16,1,1
"1006",58,3,356067,1,2,1,2,1,1,0,0,40,1,1
"1008",39,6,180804,2,2,2,2,1,1,0,0,40,1,0
"1009",54,2,123011,2,2,7,2,1,1,15024,0,52,1,0
"1010",26,3,109186,6,2,6,2,1,1,0,0,50,11,1
"1013",50,3,767403,2,2,10,2,1,1,3103,0,40,1,0
"1015",38,3,173208,4,2,4,2,1,1,0,0,25,1,1
"1016",48,3,107373,9,2,3,2,1,1,0,0,40,1,1
"1017",33,3,26973,8,2,11,3,1,2,0,0,40,1,0
"1018",51,3,191965,2,7,5,5,1,2,0,0,32,1,1
"1019",22,3,122346,2,3,7,1,1,1,0,0,40,1,1
"1020",19,3,117201,2,1,5,4,1,1,0,0,30,1,1
"1021",41,3,198316,6,1,7,1,1,1,0,0,50,29,1
"1024",34,3,33117,6,2,5,2,1,1,0,0,40,1,1
"1026",56,3,169133,2,2,5,2,1,1,0,0,50,30,1
"1027",30,3,201624,1,1,4,1,2,1,0,0,45,1,1
"1028",45,3,368561,2,2,2,2,1,1,0,0,55,1,0
"1029",48,3,207848,13,2,1,3,1,2,0,0,40,1,1
"1031",31,3,93106,8,1,1,1,1,2,0,0,40,1,1
"1032",20,1,223515,7,1,5,4,1,1,0,1719,20,1,1
"1035",76,3,431192,9,7,5,1,1,1,0,0,2,1,1
"1036",19,3,241616,2,1,5,5,1,1,0,2001,40,1,1
"1037",66,6,150726,5,2,2,2,1,1,1409,0,1,1,1
"1039",34,3,289984,2,3,14,5,2,2,0,0,30,1,1
"1041",90,3,137018,2,1,5,1,1,2,0,0,40,1,1
"1042",23,3,137994,6,1,10,4,2,2,0,0,40,1,1
"1043",43,3,341204,6,3,1,1,1,2,0,0,40,1,1
"1044",44,3,167005,1,2,2,2,1,1,7688,0,60,1,0
"1046",28,3,187160,11,3,4,5,1,1,0,0,55,1,1
"1047",64,3,196288,7,1,1,1,1,2,0,0,20,1,1
"1048",23,3,217961,6,2,5,2,1,1,0,0,40,1,1
"1049",20,3,74631,6,1,6,1,1,2,0,0,50,1,1
"1050",36,3,156667,1,2,4,2,1,1,0,1902,50,1,0
"1051",61,3,125155,2,2,10,2,1,1,0,0,40,1,1
"1052",53,2,263925,1,2,6,2,1,1,0,0,40,10,0
"1053",30,3,296453,1,2,1,2,1,1,7298,0,40,1,0
"1054",52,2,44728,6,2,6,2,1,1,0,0,55,1,0
"1055",38,3,193026,6,3,7,1,1,1,0,0,40,12,1
"1056",32,3,87643,1,2,6,2,1,1,0,0,40,1,1
"1058",41,3,302122,8,3,7,1,1,2,0,0,40,1,1
"1059",49,5,193960,4,2,4,2,1,1,0,1902,40,1,0
"1060",45,3,185385,2,2,7,2,1,1,0,0,47,1,0
"1061",43,2,277647,2,2,2,2,1,1,0,0,35,1,1
"1063",54,3,377701,2,2,5,2,1,1,0,0,32,5,1
"1065",49,3,175958,6,2,6,2,1,1,0,0,80,1,0
"1066",38,3,223004,6,1,5,4,1,1,0,0,40,1,1
"1067",35,3,199352,11,2,4,2,1,1,0,1977,80,1,0
"1068",36,3,29984,16,2,8,2,1,1,0,0,40,1,1
"1069",30,3,181651,1,2,2,2,1,1,0,0,50,1,1
"1070",36,3,117312,7,3,11,1,1,2,0,0,60,1,1
"1071",22,5,34029,1,1,4,4,1,2,0,0,20,1,1
"1073",37,3,215310,2,2,7,2,1,1,0,0,50,1,0
"1077",27,3,137645,1,1,6,1,2,2,0,1590,40,1,1
"1080",43,1,227910,8,2,4,3,1,2,0,0,40,1,0
"1081",43,3,173728,1,5,4,5,1,2,0,0,40,1,1
"1082",19,5,167816,2,3,2,1,1,2,0,0,35,1,1
"1083",58,2,81642,2,2,9,2,1,1,0,0,60,1,1
"1085",31,3,232475,6,2,1,2,1,1,0,0,40,1,1
"1087",32,3,118161,2,2,12,2,1,1,0,0,40,1,1
"1088",29,3,201954,1,1,2,1,1,1,0,0,35,1,1
"1089",42,3,150533,6,2,2,2,1,1,7298,0,52,1,0
"1091",41,4,133060,7,2,4,2,1,1,0,0,40,1,0
"1092",44,2,120539,1,1,6,1,1,1,0,0,50,1,0
"1093",31,3,196025,10,4,4,1,3,1,0,0,60,20,1
"1094",34,3,107793,2,3,7,1,1,1,0,0,40,1,1
"1096",22,2,361280,1,1,4,4,3,1,0,0,20,4,1
"1097",62,3,92178,13,2,10,2,1,1,0,0,40,1,1
"1098",19,3,80710,2,1,1,4,1,2,0,0,40,1,1
"1099",29,6,260729,2,2,6,3,1,2,0,1977,25,1,0
"1103",39,6,218184,5,2,2,2,1,1,0,1651,40,5,1
"1104",41,3,118619,1,2,2,2,2,1,0,0,50,1,1
"1105",34,2,196791,7,2,4,3,1,2,0,0,25,1,0
"1107",31,3,51259,1,1,4,1,1,1,0,0,47,1,1
"1109",41,3,118212,1,2,7,2,1,1,3103,0,40,1,0
"1110",41,3,293791,8,2,8,2,1,1,0,0,55,1,1
"1113",37,1,60227,1,1,1,1,1,1,0,0,38,1,1
"1115",34,3,290763,2,3,3,4,1,2,0,0,40,1,1
"1116",60,6,226355,8,2,10,2,1,1,0,2415,70,1,0
"1117",36,3,51100,6,2,7,2,1,1,0,0,40,1,1
"1118",41,3,227644,2,2,8,2,1,1,0,0,50,1,1
"1119",58,5,205267,1,2,4,3,1,2,0,0,40,1,0
"1121",29,3,140863,6,2,11,2,1,1,0,0,40,1,1
"1122",45,4,170915,2,3,11,1,1,2,4865,0,40,1,1
"1124",36,3,112497,1,2,11,2,1,1,0,0,40,1,1
"1125",48,3,95244,6,3,5,5,2,2,0,0,35,1,1
"1126",20,3,117606,8,1,1,4,1,2,0,0,40,1,1
"1128",63,4,124244,2,7,3,1,2,1,0,0,40,1,1
"1129",41,2,154374,6,3,5,5,1,1,0,0,45,1,1
"1130",28,3,294936,1,2,4,2,1,1,0,0,45,1,1
"1132",34,3,181934,2,3,1,1,1,2,0,0,40,1,1
"1133",31,3,316672,2,1,5,5,1,2,0,0,40,5,1
"1134",37,3,189382,8,1,1,4,1,2,0,0,38,1,1
"1135",42,3,184018,6,3,7,5,1,1,0,0,40,1,1
"1136",31,3,184307,6,2,2,2,1,1,0,0,50,3,0
"1139",27,3,138705,2,2,7,2,1,1,0,0,53,1,1
"1140",41,3,328447,14,2,7,2,1,1,0,0,35,5,1
"1141",19,3,194608,6,1,5,4,1,2,0,0,20,1,1
"1143",59,4,212448,2,7,6,5,1,2,0,0,40,11,1
"1144",40,3,214010,1,1,5,1,1,1,0,0,37,1,1
"1145",56,2,200235,6,2,6,2,1,1,0,0,60,1,1
"1147",30,6,205733,6,1,2,1,1,2,0,0,60,1,1
"1148",46,3,185041,2,2,10,2,1,1,0,0,50,1,1
"1149",61,6,84409,2,2,2,2,1,1,0,0,35,1,0
"1151",25,3,241626,2,1,5,4,1,1,0,0,30,1,1
"1152",40,3,520586,6,3,1,5,1,2,0,0,39,1,1
"1155",43,1,165309,2,2,12,2,1,1,0,0,40,1,1
"1157",46,3,106092,2,2,2,2,1,1,0,0,45,1,0
"1158",28,1,445824,4,2,4,3,1,2,0,0,50,1,0
"1160",20,3,275691,2,1,3,4,1,1,0,0,28,1,1
"1161",44,3,193459,8,2,7,2,1,1,3411,0,40,1,1
"1162",51,3,284329,2,7,8,5,1,1,0,0,40,1,1
"1163",33,3,114691,1,2,6,2,1,1,0,0,60,1,0
"1164",54,3,96062,7,2,11,2,1,1,0,0,40,1,0
"1166",33,3,178506,2,3,1,1,2,2,0,0,40,1,1
"1167",65,3,350498,1,2,1,2,1,1,10605,0,20,1,0
"1168",22,3,131573,6,1,1,4,1,2,0,0,8,1,1
"1170",40,3,182302,2,3,8,1,1,1,0,0,40,1,1
"1171",51,3,241346,2,3,1,1,1,2,0,0,43,1,1
"1173",25,3,404616,4,2,9,1,1,1,0,0,99,1,0
"1174",20,3,411862,8,1,5,1,1,1,0,0,30,1,1
"1175",47,3,183013,2,2,5,2,1,1,0,0,40,1,1
"1176",58,3,169982,6,2,7,2,1,1,0,0,40,1,0
"1179",47,3,45857,2,1,1,5,1,2,0,0,40,1,1
"1180",24,5,289886,3,1,5,1,3,1,0,0,45,1,1
"1181",50,3,146015,2,2,7,2,1,1,0,0,40,1,0
"1182",40,3,216237,1,3,2,1,1,2,0,0,45,1,0
"1183",36,3,416745,1,2,4,2,1,1,0,0,40,1,1
"1184",32,3,202952,2,2,1,2,1,1,0,0,40,1,1
"1185",44,3,167725,2,2,7,2,1,1,0,0,40,1,1
"1187",59,4,43280,6,1,2,4,2,2,0,0,40,1,1
"1188",65,3,118779,2,2,7,2,1,1,0,0,30,1,1
"1189",24,1,191269,1,1,1,1,1,2,0,0,65,1,1
"1190",27,5,247507,1,1,4,4,1,1,0,0,35,1,1
"1192",48,3,182862,6,2,7,2,1,1,0,0,40,1,0
"1193",39,3,33886,2,2,8,2,1,1,0,0,60,1,1
"1196",49,5,116892,1,3,4,1,2,2,0,0,40,1,1
"1197",51,5,176813,7,2,4,2,1,1,0,0,60,1,1
"1198",59,3,151616,4,2,4,2,1,1,0,0,55,1,1
"1199",18,3,240747,2,1,10,4,1,2,0,0,40,25,1
"1200",50,3,75472,2,2,7,2,1,1,4386,0,40,1,1
"1201",45,4,320818,2,2,1,2,2,1,0,0,80,1,0
"1202",30,5,235271,1,2,4,2,1,1,0,0,50,1,0
"1203",37,3,166497,1,3,7,1,1,1,0,0,35,1,1
"1204",44,3,344060,1,1,5,1,1,1,0,0,40,1,0
"1205",33,3,221196,6,2,7,2,2,1,0,0,40,1,1
"1206",61,6,113544,4,2,6,2,1,1,0,0,40,1,0
"1208",38,3,79619,1,2,6,2,1,1,0,0,42,1,0
"1210",36,3,135289,2,2,10,2,1,1,0,0,45,1,1
"1211",44,6,320984,6,2,6,2,1,1,5178,0,60,1,0
"1212",37,3,203070,6,5,1,4,1,1,0,0,62,1,1
"1213",31,3,32406,6,3,7,5,1,2,0,0,20,1,1
"1214",54,3,99185,10,2,4,2,1,1,15024,0,45,1,0
"1215",20,3,205839,6,1,5,4,1,1,0,0,16,1,1
"1217",48,2,243631,6,2,7,2,4,1,7688,0,40,1,0
"1218",33,3,163003,2,3,1,1,3,2,0,0,41,20,1
"1219",31,3,231263,1,3,2,1,1,1,4650,0,45,1,1
"1220",38,3,200818,11,2,4,2,1,1,0,0,40,1,0
"1221",45,2,247379,2,2,7,2,1,1,0,0,40,1,0
"1222",48,3,349151,2,2,7,2,1,1,0,0,40,1,1
"1224",55,3,176317,2,7,1,4,1,2,0,0,40,1,1
"1226",29,3,236436,2,1,1,1,1,2,0,0,40,1,1
"1227",36,3,354078,1,2,4,2,1,1,0,0,60,1,0
"1231",46,3,265266,1,2,4,2,1,1,0,1902,40,1,0
"1232",52,4,31838,2,3,1,5,1,2,0,0,40,1,1
"1233",27,3,175034,1,1,1,1,1,2,0,0,40,1,1
"1234",43,3,413297,2,2,7,2,1,1,0,0,45,1,1
"1236",23,3,174754,6,1,6,1,1,2,0,0,30,1,1
"1237",34,3,441454,2,1,6,1,1,2,0,0,24,1,1
